company_name,company_address,postal_code,location,link,contact
E center Scheller,Hamburger Str. 88,1157,Dresden,https://www.meinprospekt.de/dresden/filialen/edeka/186783,0351 / 42750769
EDEKA Voigt,Zschochersche Str. 48b,4229,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/211000,
E center,Kollenbeyer Weg 2,6217,Merseburg,https://www.meinprospekt.de/merseburg/filialen/edeka/238342,0 34 61 / 4 70 30
EDEKA LES GmbH,Bauhofstr. 3/5,4103,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/210732,(0341) 2 12 58 14
EDEKA Bräunling,Rosa-Luxemburg-Str. 4,4769,Muegeln,https://www.meinprospekt.de/muegeln/filialen/edeka/210761,
EDEKA,Str. des Friedens 10,6268,Querfurt,https://www.meinprospekt.de/querfurt/filialen/edeka/243556,03 47 71 / 2 34 27
EDEKA,Str.des Friedens 10,6268,Querfurt-Lodersleben,https://www.meinprospekt.de/querfurt/filialen/edeka/238356,03 47 71 / 2 34 27
EDEKA,Schandauer Str. 74,1277,Dresden,https://www.meinprospekt.de/dresden/filialen/edeka/210632,0351 31438300
EDEKA,Grimmaischer Steinweg 5,4103,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/444291,0341 993812710
EDEKA Lehne,Kachstedter Str. 1,6556,Artern,https://www.meinprospekt.de/artern-unstrut/filialen/edeka/269747,
EDEKA,Antonstr. 2,1097,Dresden,https://www.meinprospekt.de/dresden/filialen/edeka/345950,
EDEKA,Brühl 1,4109,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/238308,0341 12457162
EDEKA,August-Bebel-Str. 8,4824,Beucha,https://www.meinprospekt.de/brandis/filialen/edeka/210586,034292 68380
E-Märkte Jentzsch Ute,Bahnhofstr. 6,1445,Radebeul,https://www.meinprospekt.de/radebeul/filialen/edeka/238191,0 35 1 / 83 03 97 5
EDEKA,Pestalozzistr. 72,4178,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/345531,0341 55015390
EDEKA,Dresdner Str. 73,1640,Coswig,https://www.meinprospekt.de/coswig/filialen/edeka/320267,03523 5319456
EDEKA Griese,Am Bahnhof 32,6246,Bad Lauchstädt,https://www.meinprospekt.de/bad-lauchstaedt-goethestadt/filialen/edeka/238341,
EDEKA Zschabran,Großhainer str. 109,1127,Dresden,https://www.meinprospekt.de/dresden/filialen/edeka/270102,
EDEKA Schwarm,Volksgartenstr. 55,4347,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/210734,
EDEKA Richter,Oschatzer Str. 4,1623,Lommatzsch,https://www.meinprospekt.de/lommatzsch/filialen/edeka/210746,
EDEKA Dölz,Beuchaer Str. 15,4821,Brandis,https://www.meinprospekt.de/brandis/filialen/edeka/210591,
EDEKA,Provianthofstr. 3,1307,Dresden,https://www.meinprospekt.de/dresden/filialen/edeka/238189,0 35 1 / 80 23 90 1
E-Center,Provianthofstraße 3,1099,Dresden,https://www.meinprospekt.de/dresden/filialen/edeka/186784,
EDEKA,Fabrikstr. 14 C,1662,Meißen,https://www.meinprospekt.de/meissen/filialen/edeka/238193,03521 7190042
EDEKA,Landsberger Str. 81,4159,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/345938,
EDEKA Parsche,Landsberger Str. 81,4157,Leipzig-Gohlis,https://www.meinprospekt.de/leipzig/filialen/edeka/210736,
EDEKA,Dresdener Str. 18,1689,Weinboehla,https://www.meinprospekt.de/weinboehla/filialen/edeka/210893,
EDEKA Richter,Riesaer Str. 18,1594,Stauchitz,https://www.meinprospekt.de/stauchitz/filialen/edeka/210867,
EDEKA Potrzebski,Messeallee 25,4158,Leipzig,https://www.meinprospekt.de/leipzig/filialen/edeka/210735,
EDEKA Seifert,Nossener Str. 5,4758,Oschatz,https://www.meinprospekt.de/oschatz/filialen/edeka/210809,
E center,Weißenfelser Str. 52,6132,Halle (Saale),https://www.meinprospekt.de/halle-saale/filialen/edeka/238338,03 45 / 77 28 60
EDEKA Semmler,Poststr. 1,6179,Teutschenthal,https://www.meinprospekt.de/teutschenthal/filialen/edeka/238340,
EDEKA Bülow,Wilhelm-V.-Klewitz-Str. 9,6132,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238337,(0345) 7 75 96 34
EDEKA Strödecke,Schraplauer Str. 3,6317,Seegebiet Mansfelder Land,https://www.meinprospekt.de/seegebiet-mansfelder-land/filialen/edeka/238346,
EDEKA Lehne,Georg-Schumann-Str. 8,6526,Sangerhausen,https://www.meinprospekt.de/sangerhausen/filialen/edeka/238354,(03464) 51 50 14
EDEKA Niebisch,Vogelweide,6130,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238335,(0345) 1 20 24 01
EDEKA Schmidt,Kattowitzer Str. 2,6128,Halle (Saale),https://www.meinprospekt.de/halle-saale/filialen/edeka/238336,
EDEKA Schmidt,Rosenstr. 6,1855,Sebnitz,https://www.meinprospekt.de/sebnitz/filialen/edeka/210860,
E center Lehne,Riethweg,6526,Sangerhausen,https://www.meinprospekt.de/sangerhausen/filialen/edeka/238352,0 34 64 / 2 78 90
EDEKA Lehne,Hallesche Str. 69,6536,Südharz,https://www.meinprospekt.de/suedharz/filialen/edeka/271267,
EDEKA,Hallesche Str.,6526,Südharz,https://www.meinprospekt.de/sangerhausen/filialen/edeka/238371,03 46 51 / 9 32 51
E center,Merseburger Str. 40,6110,Halle (Saale),https://www.meinprospekt.de/halle-saale/filialen/edeka/238333,03 45 / 1 31 61 40
Scheller,Am Markt 3,1454,Radeberg,https://www.meinprospekt.de/radeberg/filialen/edeka/210817,(035208) 24 92
EDEKA Scheller,Pulsnitzer Str. 33,1454,Radeberg,https://www.meinprospekt.de/radeberg/filialen/edeka/271069,
EDEKA,Rennbahnring 9,3124,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238332,03 45 / 8 04 48 28
EDEKA Semmler,Rennbahnring 9,6124,Halle (Saale),https://www.meinprospekt.de/halle-saale/filialen/edeka/270394,
EDEKA Halle,Dorotheenstr. 6,6108,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238331,
EDEKA,An der Ziegelei 2,1454,Radeberg,https://www.meinprospekt.de/wachau/filialen/edeka/465167,
EDEKA EKM Wiedemar,Hauptstr. 25,4509,Wiedemar,https://www.meinprospekt.de/wiedemar/filialen/edeka/210902,
EDEKA Hallmarkt,Oleariusstr. 4a,6108,Halle (Saale),https://www.meinprospekt.de/halle-saale/filialen/edeka/238329,
EDEKA Schaaf,Große Ulrichstr. 6-8,6108,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238328,
EDEKA Eckert,Ludwig-Wucherer-Str. 57,6108,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238326,
EDEKA,Glaubitzer Str. 12 C,1612,Nünchritz,https://www.meinprospekt.de/nuenchritz/filialen/edeka/210779,035265 64195
E-Märkte Jentzsch Ute,Markt 4,1471,Radeburg,https://www.meinprospekt.de/radeburg/filialen/edeka/238192,03 52 08 / 24 92
EDEKA Stark,Heidering 10,6120,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238334,
EDEKA,Jupiterstr. 19 - 20,6118,Halle,https://www.meinprospekt.de/halle-saale/filialen/edeka/238330,03 45 / 5 32 02 23
EDEKA Gabriel,Johann-Gottfried-Boltze-Str. 1,6198,Salzatal,https://www.meinprospekt.de/salzatal/filialen/edeka/238339,
EDEKA,Theo-Neubauer-Str. 1,1558,Großenhain,https://www.meinprospekt.de/grossenhain/filialen/edeka/210683,03522 522077
E-Märkte Jentzsch Ute,Kirchplatz 2,1558,Großenhain,https://www.meinprospekt.de/grossenhain/filialen/edeka/272142,
EDEKA,Lehbreite,6311,Helbra,https://www.meinprospekt.de/helbra/filialen/edeka/270445,
EDEKA,Gerhart-Hauptmann-Str. 10,2689,Sohland a.d. Spree,https://www.meinprospekt.de/sohland-spree/filialen/edeka/210863,035936 33388
EDEKA,Hohnsteinerstr. 1,6308,Klostermansfeld,https://www.meinprospekt.de/klostermansfeld/filialen/edeka/238370,03 47 72 / 83 92 99
EDEKA Gabriel,Auf der Spitze 2,6308,Klostermansfeld,https://www.meinprospekt.de/klostermansfeld/filialen/edeka/270610,
EDEKA,Schulstr. 10,1936,Laußnitz,https://www.meinprospekt.de/laussnitz/filialen/edeka/444317,035795 28470
EDEKA Weiss,Hauptstr. 19,2794,Leutersdorf,https://www.meinprospekt.de/leutersdorf/filialen/edeka/210740,(03586) 35 07 06
EDEKA,Frauenstr. 8,2727,Neugersdorf,https://www.meinprospekt.de/leutersdorf/filialen/edeka/238300,03586 32410
EDEKA Göldner,Froebelstr. 3,2727,Neugersdorf,https://www.meinprospekt.de/ebersbach-neugersdorf/filialen/edeka/210767,
EDEKA,Radeburger Str. 22,1561,Thiendorf OT Sacka,https://www.meinprospekt.de/thiendorf/filialen/edeka/444316,035240 72632
EDEKA Werner,Boragker Str. 26,4931,Mühlberg,https://www.meinprospekt.de/muehlberg-elbe/filialen/edeka/238322,
E aktiv Lubach,Dresdner Str. 18,2763,Zittau,https://www.meinprospekt.de/zittau/filialen/edeka/210910,
EDEKA,Dresdner Str. 1 A,2763,Zittau,https://www.meinprospekt.de/zittau/filialen/edeka/444325,03583 517222
EDEKA Schilg,An Der B 6,1877,Demitz-Thumitz,https://www.meinprospekt.de/demitz-thumitz/filialen/edeka/210622,
EDEKA Gabriel,Friedrichstr. 1,6343,Mansfeld,https://www.meinprospekt.de/mansfeld/filialen/edeka/238349,
EDEKA,Am Gewerbepark 2,1877,Demitz-Thumitz,https://www.meinprospekt.de/demitz-thumitz/filialen/edeka/270042,03594 777967
EDEKA,Zittauer Str. 12,2681,Wilthen,https://www.meinprospekt.de/wilthen/filialen/edeka/210905,03592 542334
EDEKA Lubach,Marktstr. 1,2791,Oderwitz,https://www.meinprospekt.de/oderwitz/filialen/edeka/320281,
EDEKA Göldner,August-Bebel-Str. 30,2736,Oppach,https://www.meinprospekt.de/oppach/filialen/edeka/210807,
EDEKA-Aktiv-Ermisch,Karl-Marx-Str. 21,6193,Petersberg Ot Ostrau,https://www.meinprospekt.de/petersberg-saalekreis/filialen/edeka/435111,
EDEKA Wagner,Zabenstedter Str. 1,6347,Gerbstedt,https://www.meinprospekt.de/gerbstedt/filialen/edeka/270303,(034783) 9 10 00
EDEKA Reich,Am Stadtgut 2,6193,Wettin-Löbejün,https://www.meinprospekt.de/wettin-loebejuen/filialen/edeka/238343,
EDEKA Niebisch,Radegaster Str. 65,6780,Zörbig,https://www.meinprospekt.de/zoerbig/filialen/edeka/238345,
EDEKA Meyer,Schloßberg 5a,6493,Harzgerode,https://www.meinprospekt.de/harzgerode/filialen/edeka/238367,
EDEKA Hauschild,Feuerbachstr. 4,6333,Hettstedt,https://www.meinprospekt.de/hettstedt/filialen/edeka/238353,(03476) 85 11 04
EDEKA Eckert,Str. Der Freiheit 5,6792,Sandersdorf,https://www.meinprospekt.de/sandersdorf/filialen/edeka/238359,(03493) 8 10 20
EDEKA Döring,Alt Pouch 3,6774,Muldestausee,https://www.meinprospekt.de/muldestausee/filialen/edeka/270871,
EDEKA,Großenhainer Str. 15,1990,Ortrand,https://www.meinprospekt.de/ortrand/filialen/edeka/270992,
EDEKA Hellwig,Bahnhofstr. 27,1990,Ortrand,https://www.meinprospekt.de/ortrand/filialen/edeka/270991,
EDEKA,Dorfstr. 15 A,2788,Dittelsdorf,https://www.meinprospekt.de/zittau/filialen/edeka/444313,035843 25874
EDEKA,Dresdner Str. 32,1936,Schwepnitz,https://www.meinprospekt.de/schwepnitz/filialen/edeka/210859,035797 73533
NP-Markt Muldestausee - Friedersdorf,Bitterfelder Str. 11,6774,Muldestausee,https://www.meinprospekt.de/muldestausee/filialen/edeka/435031,
EDEKA,Puschkinstr. 4,4860,Torgau,https://www.meinprospekt.de/torgau/filialen/edeka/320288,03421 7739827
EDEKA,Siedlungsweg 2 A,1917,Kamenz,https://www.meinprospekt.de/kamenz/filialen/edeka/210713,03578 788590
EDEKA Zellmer,Stieberstr. 55,2625,Bautzen,https://www.meinprospekt.de/bautzen/filialen/edeka/210579,
EDEKA Megyesi,Kornmarkt 20,2625,Bautzen,https://www.meinprospekt.de/bautzen/filialen/edeka/290545,
EDEKA,Berolt-Brecht-Str. 1,2625,Bautzen,https://www.meinprospekt.de/bautzen/filialen/edeka/238296,03591 600369
EDEKA,Hanns-Eisler-Str. 1,2625,Bautzen,https://www.meinprospekt.de/bautzen/filialen/edeka/210578,03591 600296
EDEKA Reich,Sanderslebener Str. 29a,6425,Alsleben,https://www.meinprospekt.de/alsleben-saale/filialen/edeka/238360,
EDEKA Schaaf,Comeniusstr. 40,6766,Bitterfeld-Wolfen,https://www.meinprospekt.de/bitterfeld-wolfen/filialen/edeka/238347,
EDEKA,Sachsenstr. 14,2708,Löbau,https://www.meinprospekt.de/loebau/filialen/edeka/210745,0 35 85 / 86 00 07
EDEKA,Niederkainer Str. 14,2625,Bautzen,https://www.meinprospekt.de/bautzen/filialen/edeka/238297,0 35 91 / 62 80
EDEKA,Nordring 11a,4924,Bad Liebenwerda,https://www.meinprospekt.de/bad-liebenwerda/filialen/edeka/269792,
E center,Siebenhausener Str.,6766,Wolfen-Bobbau,https://www.meinprospekt.de/bitterfeld-wolfen/filialen/edeka/272185,
EDEKA,Siebenhausener Str.,4509,Bobbau,https://www.meinprospekt.de/neukyhna/filialen/edeka/238348,03 49 4 / 3 78 20
EDEKA,Döllinger Str.,4928,Plessa,https://www.meinprospekt.de/plessa/filialen/edeka/238327,0 35 33 / 52 37
EDEKA,Adolf-Kloße-Str. 19 A,2748,Bernstadt,https://www.meinprospekt.de/bernstadt-eigen/filialen/edeka/210585,035874 20136
EDEKA Meyer,Im Jacobsgarten 1,6485,Quedlinburg,https://www.meinprospekt.de/quedlinburg/filialen/edeka/238365,
EDEKA Diana Nix,Eislebener Str. 2,6449,Aschersleben,https://www.meinprospekt.de/aschersleben/filialen/edeka/269757,
E center,Langenfelder Str. 8,6366,Köthen,https://www.meinprospekt.de/osternienburger-land/filialen/edeka/272184,
EDEKA Stenschke,Am Wasserturm 51,6366,Köthen (Anhalt),https://www.meinprospekt.de/koethen-anhalt/filialen/edeka/238357,
E center,Seegraben 5,6449,Aschersleben,https://www.meinprospekt.de/aschersleben/filialen/edeka/272200,
EDEKA Varga,Kleine Bahnhofstr. 15,2694,Großdubrau,https://www.meinprospekt.de/grossdubrau/filialen/edeka/210682,
EDEKA Habedank,Kemberger Str. 1a,6905,Bad Schmiedeberg,https://www.meinprospekt.de/bad-schmiedeberg/filialen/edeka/435159,
EDEKA Dietrich,Pfortenstr. 12,6773,Gräfenhainichen-Strohwalde,https://www.meinprospekt.de/graefenhainichen/filialen/edeka/238413,
E center,Gernröder Weg,6484,Quedlinburg,https://www.meinprospekt.de/quedlinburg/filialen/edeka/272188,
EDEKA Ebeling,Nachterstädter Str. 3,6467,Hoym,https://www.meinprospekt.de/seeland/filialen/edeka/238378,(034741) 9 11 47
EDEKA Habedank,Bahnhofstr. 1a,6905,Bad Schmiedeberg,https://www.meinprospekt.de/jessen-elster/filialen/edeka/238323,
EDEKA,Hauptstr. 1 A,2627,Radibor- Otschwarzadler,https://www.meinprospekt.de/radibor/filialen/edeka/238298,035935 20385
EDEKA Rentzsch,Weyhegarten 11,6484,Quedlinburg,https://www.meinprospekt.de/quedlinburg/filialen/edeka/271068,
EDEKA Habedank,Leipziger Str. 82,6901,Kemberg,https://www.meinprospekt.de/kemberg/filialen/edeka/270570,
EDEKA,Leipziger Str. 22,6901,Kemberg,https://www.meinprospekt.de/kemberg/filialen/edeka/434958,
E center,Ernst-Zindel-Str. 4,6847,Dessau,https://www.meinprospekt.de/dessau-rosslau/filialen/edeka/272171,
EDEKA Guba,Ernst-Thälmann-Allee 51,6429,Nienburg,https://www.meinprospekt.de/nienburg-saale/filialen/edeka/238362,
EDEKA Höhne,Markt 26,6925,Annaburg,https://www.meinprospekt.de/annaburg/filialen/edeka/238324,
EDEKA Pollmer,Franzstr. 85,6842,Dessau-Roßlau,https://www.meinprospekt.de/dessau-rosslau/filialen/edeka/270044,
EDEKA Schulz,Gerberstr. 22,3253,Doberlug-Kirchhain,https://www.meinprospekt.de/doberlug-kirchhain/filialen/edeka/238307,
EDEKA Schröter,Am Dreieck 7,6385,Aken (Elbe),https://www.meinprospekt.de/aken-elbe/filialen/edeka/238358,
EDEKA Wollmann,Goethestr. 5,6844,Dessau-Roßlau,https://www.meinprospekt.de/dessau-rosslau/filialen/edeka/238361,(0340) 2 40 00 46
EDEKA Biebrach,Dresdener Str. 21,2826,Goerlitz,https://www.meinprospekt.de/goerlitz/filialen/edeka/210676,
EDEKA Muschter,Berliner Str. 20B,3238,Finsterwalde,https://www.meinprospekt.de/finsterwalde/filialen/edeka/238305,
EDEKA Höhne,Rehainer Str. 1b,6917,Jessen,https://www.meinprospekt.de/jessen-elster/filialen/edeka/238325,
EDEKA,Str. der Einheit 34 A,2923,Kodersdorf,https://www.meinprospekt.de/kodersdorf/filialen/edeka/290552,035825 619002
EDEKA Heyer,Magdeburger Str. 38c,6862,Dessau-Roßlau,https://www.meinprospekt.de/dessau-rosslau/filialen/edeka/270045,
EDEKA Schulze,Horkaer Str. 17,2906,Niesky,https://www.meinprospekt.de/niesky/filialen/edeka/210776,
EDEKA Habedank,Paul-Gerhardt-Str. 1,6886,Lutherstadt Wittenberg,https://www.meinprospekt.de/wittenberg-lutherstadt/filialen/edeka/271445,
EDEKA Fiegert,Schwarzer Weg 7,6869,Coswig (Anhalt),https://www.meinprospekt.de/coswig-anhalt/filialen/edeka/270031,(034903) 6 43 50
EDEKA Trenck,Schloßstr. 9,3249,Sonnewalde,https://www.meinprospekt.de/sonnewalde/filialen/edeka/238306,
EDEKA Habedank,Schillerstr. 70,6886,Lutherstadt Wittenberg,https://www.meinprospekt.de/wittenberg-lutherstadt/filialen/edeka/238381,
E center,Teucheler Weg 16,6886,Wittenberg,https://www.meinprospekt.de/wittenberg-lutherstadt/filialen/edeka/238380,0 34 91 / 4 17 00
Edeka Habedank,Westendster. 32,6895,Zahna,https://www.meinprospekt.de/zahna-elster/filialen/edeka/238382,(034924) 8 10 00
EDEKA Helbig,Marktstr. 5,3229,Altdöbern,https://www.meinprospekt.de/altdoebern/filialen/edeka/238304,
EDEKA,Horkaer Str. 8,2929,Rothenburg,https://www.meinprospekt.de/rothenburg-oberlausitz/filialen/edeka/210833,
EDEKA,Berliner Str. 2-6,2943,Weißwasser,https://www.meinprospekt.de/weisswasser-oberlausitz/filialen/edeka/210897,(03576) 2 12 98 30
EDEKA,Karl-Marx-Str. 68,03044 ,Cottbus,https://www.meinprospekt.de/cottbus/filialen/edeka/244790,03 55 / 7 84 23 10
EDEKA Pioch,Karl-Marx-Str. 68,3044,Cottbus,https://www.meinprospekt.de/cottbus/filialen/edeka/270032,
EDEKA,Gerhart-Hauptmann- Str. 15,03044 ,Cottbus,https://www.meinprospekt.de/cottbus/filialen/edeka/244791,03 55 / 4 94 48 60
EDEKA Puschmann,Raiffeisenstr. 6,3096,Burg,https://www.meinprospekt.de/burg-spreewald/filialen/edeka/270011,
EDEKA Weidemann,Gubener Str. 6,3185,Peitz,https://www.meinprospekt.de/peitz/filialen/edeka/238303,
EDEKA Urban,Karl-Marx-Str. 22,15926,Luckau,https://www.meinprospekt.de/luckau/filialen/edeka/238481,
EDEKA Habedank,Schloßstr. 92,14913,Jüterbog,https://www.meinprospekt.de/jueterbog/filialen/edeka/270541,
EDEKA Jung,Friedrich-Ebert-Str. 22,14827,Wiesenburg,https://www.meinprospekt.de/wiesenburg/filialen/edeka/271432,
EDEKA Schmidt,Friedrich-Schiller-St. 44,14806,Bad Belzig,https://www.meinprospekt.de/bad-belzig/filialen/edeka/269764,(033841) 3 33 50
EDEKA Wipfli,Weitzgrunder Str. 2,14806,Bad Belzig,https://www.meinprospekt.de/bad-belzig/filialen/edeka/269770,
NP-Markt Lübben (Spreewald),An Der Kupka 1,15907,Lübben (Spreewald),https://www.meinprospekt.de/luebben-spreewald/filialen/edeka/238479,
EDEKA Fröhlich,Neue Beelitzer Str. 19,14943,Luckenwalde,https://www.meinprospekt.de/luckenwalde/filialen/edeka/270757,
EDEKA Dörpmund,Schopsdorfer Chaussee 21,14793,Ziesar,https://www.meinprospekt.de/ziesar/filialen/edeka/271475,
EDEKA Dörpmund,Zossener Str. 21,15838,Am Mellensee,https://www.meinprospekt.de/am-mellensee/filialen/edeka/269733,
EDEKA Becker,Lindenstr. 49,15757,Halbe,https://www.meinprospekt.de/halbe/filialen/edeka/238456,
EDEKA Piesik,Karl-Marx-Str. 4,14547,Beelitz,https://www.meinprospekt.de/beelitz/filialen/edeka/269833,
EDEKA Becker,Hauptstr. 53a,15910,Unterspreewald,https://www.meinprospekt.de/unterspreewald/filialen/edeka/238480,(035473) 8 18 60
EDEKA Schmidt,Kaltenhausen 82,14797,Kloster Lehnin,https://www.meinprospekt.de/kloster-lehnin/filialen/edeka/270604,
EDEKA Bogisch,Luckenwalder Str. 2a,14552,Michendorf,https://www.meinprospekt.de/michendorf/filialen/edeka/270839,
EDEKA Melchert,Ernst-Thälmann-Str. 7a,14789,Wusterwitz,https://www.meinprospekt.de/wusterwitz/filialen/edeka/271473,
EDEKA,Potsdamer Str. 60,14974,Ludwigsfelde,https://www.meinprospekt.de/ludwigsfelde/filialen/edeka/435037,
EDEKA Häußler,Friedrich-Ebert-Str. 31,14548,Schwielowsee,https://www.meinprospekt.de/schwielowsee/filialen/edeka/271204,(033209) 7 09 34
EDEKA Center Specht,Potsdamer Str. 118a,14974,Ludwigsfelde,https://www.meinprospekt.de/ludwigsfelde/filialen/edeka/270765,
EDEKA Mittenwalde,Mittenwalder Aue 1,15749,Mittenwalde,https://www.meinprospekt.de/mittenwalde/filialen/edeka/270844,
EDEKA Franeck,Goethestr. 1,15834,Rangsdorf,https://www.meinprospekt.de/rangsdorf/filialen/edeka/238462,
EDEKA Schneider,Brandenburger Str. 151,14542,Werder (Havel),https://www.meinprospekt.de/werder-havel/filialen/edeka/271403,
EDEKA Höppner,Werner-Seelenbinder-Str. 51,14770,Brandenburg an der Havel-Nord-Nord,https://www.meinprospekt.de/brandenburg-havel/filialen/edeka/269967,
EDEKA,Gördenallee,14772,Brandenburg,https://www.meinprospekt.de/brandenburg-havel/filialen/edeka/435231,
EDEKA Höppner,Haydnstr. 19,14772,Brandenburg An Der Havel,https://www.meinprospekt.de/brandenburg-havel/filialen/edeka/269966,(03381) 70 22 34
EDEKA,Zum Teufelssee 8,14478,Potsdam,https://www.meinprospekt.de/potsdam/filialen/edeka/435131,
EDEKA Schmidt,Potsdamer Str. 79,14550,Groß Kreutz (Havel),https://www.meinprospekt.de/gross-kreutz-havel/filialen/edeka/435027,
EDEKA,Potsdamer Str. 8,14550,Gross Kreutz,https://www.meinprospekt.de/gross-kreutz-havel/filialen/edeka/435158,
EDEKA Sademann,Dorfstr. 37C,15827,Blankenfelde,https://www.meinprospekt.de/blankenfelde-mahlow/filialen/edeka/83700,
EDEKA Mahnke,Dorfaue 20,14979,Großbeeren,https://www.meinprospekt.de/grossbeeren/filialen/edeka/238461,
EDEKA Senzig,Chausseestr. 68-69,15754,Königs Wusterhausen,https://www.meinprospekt.de/koenigs-wusterhausen/filialen/edeka/451622,
EDEKA KG Königs Wusterhausen,Chausseestr. 68-69,15712,Königs Wusterhausen,https://www.meinprospekt.de/koenigs-wusterhausen/filialen/edeka/238434,(03375) 90 16 71
EDEKA Schrank,Bahnhofstr. 17,15711,Königs Wusterhausen,https://www.meinprospekt.de/koenigs-wusterhausen/filialen/edeka/434985,(03375) 2 44 10
EDEKA,Kaiser-Friedrich-Str. 97,14469,Potsdam,https://www.meinprospekt.de/potsdam/filialen/edeka/271057,
EDEKA Rudolf-Breitscheid-Straße,Rudolf-Breitscheid-Str. 29,14482,Potsdam,https://www.meinprospekt.de/potsdam/filialen/edeka/435200,
EDEKA Günther,An Den Kanalwiesen 1,15864,Wendisch Rietz,https://www.meinprospekt.de/wendisch-rietz/filialen/edeka/238470,
EDEKA Brandenburger Straße,Brandenburger Str. 30-31,14467,Potsdam,https://www.meinprospekt.de/potsdam/filialen/edeka/434880,
EDEKA Meinke,Alt Nowawes 65,14482,Potsdam,https://www.meinprospekt.de/potsdam/filialen/edeka/271058,
EDEKA Franeck,Rudolf-Breitscheid-Str. 193,14482,Potsdam,https://www.meinprospekt.de/potsdam/filialen/edeka/271056,
EDEKA Schrank,Annastr. 1,14532,Stahnsdorf,https://www.meinprospekt.de/stahnsdorf/filialen/edeka/238436,
EDEKA Adolf,Hauptstr. 13,15848,Tauche,https://www.meinprospekt.de/tauche/filialen/edeka/238469,
EDEKA Gradhand,Rudolf-Breitscheid-Str. 27,15859,Storkow,https://www.meinprospekt.de/storkow-mark/filialen/edeka/238458,
EDEKA Röseler,Fürstenwalder Str. 10,15848,Beeskow,https://www.meinprospekt.de/beeskow/filialen/edeka/238468,
EDEKA Wilde,Lindenstr. 14,15754,Heidesee,https://www.meinprospekt.de/heidesee/filialen/edeka/238457,
EDEKA Center Kleinmachnow,Adolf-Grimme-Ring 8,14532,Kleinmachnow,https://www.meinprospekt.de/stahnsdorf/filialen/edeka/83688,
EDEKA Götze,Königstr. 49,14109,Berlin,https://www.meinprospekt.de/berlin/filialen/edeka/83721,
EDEKA Bogisch,Dorfstr. 14,15738,Zeuthen,https://www.meinprospekt.de/zeuthen/filialen/edeka/238453,
EDEKA Königstraße,Königstr. 14,14109,Berlin,https://www.meinprospekt.de/berlin/filialen/edeka/435199,
